Deck Name,Card Name,Count,Set,Price (USD),Card URL
Snorlax Stall PGO,Lost Vacuum,0.27,LOR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284094%2Fswsh11-lost-origin-lost-vacuum
Snorlax Stall PGO,Hero's Cape,0.27,TEF,$1.39,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542667%2Fpokemon-sv05-temporal-forces-heros-cape
Snorlax Stall PGO,Secret Box,0.24,TWM,$1.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550207%2Fpokemon-sv06-twilight-masquerade-secret-box
Snorlax Stall PGO,Luxurious Cape,0.24,PAR,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523847%2Fpokemon-sv04-paradox-rift-luxurious-cape
Snorlax Stall PGO,Ultra Ball,0.22,SVI,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
Snorlax Stall PGO,Colress's Tenacity,0.22,SFA,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560368%2Fpokemon-sv-shrouded-fable-colresss-tenacity-057-064
Snorlax Stall PGO,Kofu,0.2,SCR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567404%2Fpokemon-sv07-stellar-crown-kofu-138-142
Snorlax Stall PGO,Roto-Stick,0.15,PRE,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F610482%2Fpokemon-sv-prismatic-evolutions-roto-stick
Snorlax Stall PGO,Defiance Vest,0.1,PAR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523843%2Fpokemon-sv04-paradox-rift-defiance-vest
Snorlax Stall PGO,Switch Cart,0.07,ASR,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272406%2Fswsh10-astral-radiance-switch-cart
Snorlax Stall PGO,Precious Trolley,0.07,SSP,$0.43,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F590028%2Fpokemon-sv08-surging-sparks-precious-trolley
Snorlax Stall PGO,Miracle Headset,0.07,SSP,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F590007%2Fpokemon-sv08-surging-sparks-miracle-headset
Snorlax Stall PGO,Colress's Experiment,0.07,LOR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284085%2Fswsh11-lost-origin-colresss-experiment
Snorlax Stall PGO,Pot Helmet,0.07,BRS,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263866%2Fswsh09-brilliant-stars-pot-helmet
Snorlax Stall PGO,Crushing Hammer,0.07,SVI,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488073%2Fsv01-scarlet-and-violet-base-set-crushing-hammer-168-198
Snorlax Stall PGO,Rescue Board,0.05,TEF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542677%2Fpokemon-sv05-temporal-forces-rescue-board
Snorlax Stall PGO,Worker,0.05,SIT,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451815%2Fswsh12-silver-tempest-worker
Snorlax Stall PGO,Scoop Up Cyclone,0.05,TWM,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550206%2Fpokemon-sv06-twilight-masquerade-scoop-up-cyclone
Snorlax Stall PGO,Thorton,0.05,LOR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284100%2Fswsh11-lost-origin-thorton
Snorlax Stall PGO,Ciphermaniac's Codebreaking,0.05,TEF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542660%2Fpokemon-sv05-temporal-forces-ciphermaniacs-codebreaking-145-162
Snorlax Stall PGO,Super Rod,0.02,PAL,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497560%2Fpokemon-sv02-paldea-evolved-super-rod-188-193
Snorlax Stall PGO,Lucky Helmet,0.02,TWM,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550202%2Fpokemon-sv06-twilight-masquerade-lucky-helmet
Snorlax Stall PGO,Town Store,0.02,OBF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509788%2Fpokemon-sv03-obsidian-flames-town-store
Snorlax Stall PGO,Technical Machine: Devolution,0.02,PAR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523858%2Fpokemon-sv04-paradox-rift-technical-machine-devolution
Snorlax Stall PGO,Grusha,0.02,PAL,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497556%2Fpokemon-sv02-paldea-evolved-grusha-184-193
Snorlax Stall PGO,Antique Root Fossil,0.02,SCR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567380%2Fpokemon-sv07-stellar-crown-antique-root-fossil
Snorlax Stall PGO,Picnic Basket,0.02,SVI,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488090%2Fsv01-scarlet-and-violet-base-set-picnic-basket-184-198
Snorlax Stall PGO,Megaton Blower,0.02,SSP,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F590000%2Fpokemon-sv08-surging-sparks-megaton-blower
Snorlax Stall PGO,Roseanne's Backup,0.02,BRS,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263868%2Fswsh09-brilliant-stars-roseannes-backup
Snorlax Stall PGO,Prime Catcher,0.02,TEF,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542674%2Fpokemon-sv05-temporal-forces-prime-catcher
Snorlax Stall PGO,Meddling Memo,0.02,SSP,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589999%2Fpokemon-sv08-surging-sparks-meddling-memo
Snorlax Stall PGO,Pokémon League Headquarters,0.02,OBF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509784%2Fpokemon-sv03-obsidian-flames-pokemon-league-headquarters
Snorlax Stall PGO,Jubilife Village,0.02,ASR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272400%2Fswsh10-astral-radiance-jubilife-village
Snorlax Stall PGO,Jet Energy,0.59,PAL,$0.14,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497563%2Fpokemon-sv02-paldea-evolved-jet-energy
Snorlax Stall PGO,Mist Energy,0.54,TEF,$0.10,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542681%2Fpokemon-sv05-temporal-forces-mist-energy
Snorlax Stall PGO,Enriching Energy,0.24,SSP,$0.21,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589934%2Fpokemon-sv08-surging-sparks-enriching-energy
Roaring Moon ex,Roaring Moon ex,2.43,PAR,$3.74,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523800%2Fpokemon-sv04-paradox-rift-roaring-moon-ex
Roaring Moon ex,Squawkabilly ex,2.0,PAL,$1.80,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497590%2Fpokemon-sv02-paldea-evolved-squawkabilly-ex
Roaring Moon ex,Pecharunt,2.0,SVP,$0.88,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F562025%2Fpokemon-sv-scarlet-and-violet-promo-cards-pecharunt-149
Roaring Moon ex,Brute Bonnet,2.0,PAR,$0.66,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523799%2Fpokemon-sv04-paradox-rift-brute-bonnet-123-182
Roaring Moon ex,Pecharunt ex,1.71,SFA,$1.67,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560349%2Fpokemon-sv-shrouded-fable-pecharunt-ex-039-064
Roaring Moon ex,Fezandipiti ex,1.0,SFA,$12.94,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560348%2Fpokemon-sv-shrouded-fable-fezandipiti-ex-038-064
Roaring Moon ex,Roaring Moon,0.86,TEF,$0.13,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542853%2Fpokemon-sv05-temporal-forces-roaring-moon
Roaring Moon ex,Mew ex,0.71,MEW,$5.46,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516566%2Fpokemon-sv-scarlet-and-violet-151-mew-ex-151-165
Roaring Moon ex,Bloodmoon Ursaluna ex,0.57,TWM,$1.11,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550185%2Fpokemon-sv06-twilight-masquerade-bloodmoon-ursaluna-ex-141-167
Roaring Moon ex,Munkidori,0.43,TWM,$0.24,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550139%2Fpokemon-sv06-twilight-masquerade-munkidori
Roaring Moon ex,Latias ex,0.14,SSP,$0.81,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589983%2Fpokemon-sv08-surging-sparks-latias-ex-076-191
Roaring Moon ex,Wellspring Mask Ogerpon ex,0.14,TWM,$0.24,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550108%2Fpokemon-sv06-twilight-masquerade-wellspring-mask-ogerpon-ex-064-167
Roaring Moon ex,Iron Bundle,0.14,PAR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523666%2Fpokemon-sv04-paradox-rift-iron-bundle
Roaring Moon ex,Professor Sada's Vitality,4.0,PAR,$0.52,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523851%2Fpokemon-sv04-paradox-rift-professor-sadas-vitality
Roaring Moon ex,Ancient Booster Energy Capsule,4.0,TEF,$0.36,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542651%2Fpokemon-sv05-temporal-forces-ancient-booster-energy-capsule
Roaring Moon ex,Nest Ball,3.86,SVI,$1.23,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488087%2Fsv01-scarlet-and-violet-base-set-nest-ball-181-198
Roaring Moon ex,Ultra Ball,3.43,SVI,$0.68,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
Roaring Moon ex,Earthen Vessel,3.43,PAR,$1.20,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523844%2Fpokemon-sv04-paradox-rift-earthen-vessel
Roaring Moon ex,Perilous Jungle,3.43,TEF,$0.58,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542673%2Fpokemon-sv05-temporal-forces-perilous-jungle
Roaring Moon ex,Carmine,3.29,TWM,$0.39,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550189%2Fpokemon-sv06-twilight-masquerade-carmine-145-167
Roaring Moon ex,Pokégear 3.0,3.0,SVI,$5.61,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488092%2Fsv01-scarlet-and-violet-base-set-pokegear-30-186-198
Roaring Moon ex,Energy Switch,2.71,SVI,$0.86,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488078%2Fsv01-scarlet-and-violet-base-set-energy-switch-173-198
Roaring Moon ex,Boss's Orders,2.0,PAL,$2.46,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497544%2Fpokemon-sv02-paldea-evolved-bosss-orders-172-193
Roaring Moon ex,Night Stretcher,1.86,SFA,$5.17,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560372%2Fpokemon-sv-shrouded-fable-night-stretcher
Roaring Moon ex,Pal Pad,1.0,SVI,$0.36,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488088%2Fsv01-scarlet-and-violet-base-set-pal-pad-182-198
Roaring Moon ex,Secret Box,1.0,TWM,$4.26,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550207%2Fpokemon-sv06-twilight-masquerade-secret-box
Roaring Moon ex,Energy Sticker,0.57,MEW,$0.09,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516721%2Fpokemon-sv-scarlet-and-violet-151-energy-sticker
Roaring Moon ex,Iono,0.57,PAL,$0.19,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497557%2Fpokemon-sv02-paldea-evolved-iono-185-193
Roaring Moon ex,Super Rod,0.14,PAL,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497560%2Fpokemon-sv02-paldea-evolved-super-rod-188-193
Roaring Moon ex,Darkness Energy,7.14,SVE,$0.28,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578868%2Fpokemon-sv07-stellar-crown-basic-darkness-energy
Roaring Moon ex,Water Energy,0.29,SVE,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578862%2Fpokemon-sv07-stellar-crown-basic-water-energy
Roaring Moon ex,Mist Energy,0.14,TEF,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542681%2Fpokemon-sv05-temporal-forces-mist-energy
Ancient Box,Roaring Moon,4.0,TEF,$0.64,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542853%2Fpokemon-sv05-temporal-forces-roaring-moon
Ancient Box,Flutter Mane,3.9,TEF,$0.46,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542822%2Fpokemon-sv05-temporal-forces-flutter-mane
Ancient Box,Great Tusk,2.2,TEF,$0.19,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542841%2Fpokemon-sv05-temporal-forces-great-tusk-097-162
Ancient Box,Radiant Greninja,1.0,ASR,$1.20,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272246%2Fswsh10-astral-radiance-radiant-greninja
Ancient Box,Pecharunt ex,1.0,SFA,$0.98,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560349%2Fpokemon-sv-shrouded-fable-pecharunt-ex-039-064
Ancient Box,Munkidori,0.9,TWM,$0.51,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550139%2Fpokemon-sv06-twilight-masquerade-munkidori
Ancient Box,Koraidon,0.7,SSP,$0.08,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589979%2Fpokemon-sv08-surging-sparks-koraidon
Ancient Box,Roaring Moon ex,0.4,PAR,$0.61,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523800%2Fpokemon-sv04-paradox-rift-roaring-moon-ex
Ancient Box,Fezandipiti ex,0.4,SFA,$5.17,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560348%2Fpokemon-sv-shrouded-fable-fezandipiti-ex-038-064
Ancient Box,Iron Bundle,0.2,PAR,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523666%2Fpokemon-sv04-paradox-rift-iron-bundle
Ancient Box,Scream Tail,0.2,PAR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523752%2Fpokemon-sv04-paradox-rift-scream-tail
Ancient Box,Professor Sada's Vitality,4.0,PAR,$0.52,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523851%2Fpokemon-sv04-paradox-rift-professor-sadas-vitality
Ancient Box,Explorer's Guidance,4.0,TEF,$0.24,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542662%2Fpokemon-sv05-temporal-forces-explorers-guidance-147-162
Ancient Box,Earthen Vessel,4.0,PAR,$1.40,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523844%2Fpokemon-sv04-paradox-rift-earthen-vessel
Ancient Box,Ancient Booster Energy Capsule,4.0,TEF,$0.36,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542651%2Fpokemon-sv05-temporal-forces-ancient-booster-energy-capsule
Ancient Box,Nest Ball,3.9,SVI,$1.24,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488087%2Fsv01-scarlet-and-violet-base-set-nest-ball-181-198
Ancient Box,Pokégear 3.0,2.9,SVI,$5.42,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488092%2Fsv01-scarlet-and-violet-base-set-pokegear-30-186-198
Ancient Box,PokéStop,2.7,PGO,$0.94,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F276996%2Fpokemon-go-pokestop
Ancient Box,Night Stretcher,2.1,SFA,$5.83,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560372%2Fpokemon-sv-shrouded-fable-night-stretcher
Ancient Box,Counter Catcher,1.7,PAR,$2.89,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523841%2Fpokemon-sv04-paradox-rift-counter-catcher
Ancient Box,Ultra Ball,1.4,SVI,$0.28,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
Ancient Box,Super Rod,1.1,PAL,$0.36,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497560%2Fpokemon-sv02-paldea-evolved-super-rod-188-193
Ancient Box,Dark Patch,1.1,ASR,$0.15,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272391%2Fswsh10-astral-radiance-dark-patch
Ancient Box,Boss's Orders,1.0,PAL,$1.23,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497544%2Fpokemon-sv02-paldea-evolved-bosss-orders-172-193
Ancient Box,Superior Energy Retrieval,1.0,PAL,$0.44,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497562%2Fpokemon-sv02-paldea-evolved-superior-energy-retrieval-189-193
Ancient Box,Pal Pad,1.0,SVI,$0.36,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488088%2Fsv01-scarlet-and-violet-base-set-pal-pad-182-198
Ancient Box,Hisuian Heavy Ball,0.6,ASR,$0.22,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272398%2Fswsh10-astral-radiance-hisuian-heavy-ball
Ancient Box,Brilliant Blender,0.5,SSP,$1.43,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589880%2Fpokemon-sv08-surging-sparks-brilliant-blender
Ancient Box,Secret Box,0.4,TWM,$1.70,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550207%2Fpokemon-sv06-twilight-masquerade-secret-box
Ancient Box,Thorton,0.2,LOR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284100%2Fswsh11-lost-origin-thorton
Ancient Box,Pokémon Catcher,0.2,SVI,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488093%2Fsv01-scarlet-and-violet-base-set-pokemon-catcher-187-198
Ancient Box,Prime Catcher,0.1,TEF,$0.27,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542674%2Fpokemon-sv05-temporal-forces-prime-catcher
Ancient Box,Gravity Mountain,0.1,SSP,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589961%2Fpokemon-sv08-surging-sparks-gravity-mountain
Ancient Box,Penny,0.1,SVI,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488089%2Fsv01-scarlet-and-violet-base-set-penny-183-198
Ancient Box,Darkness Energy,7.0,SVE,$0.28,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578868%2Fpokemon-sv07-stellar-crown-basic-darkness-energy
Regis Ancient Wisdom,Regirock,2.0,ASR,$0.28,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272276%2Fswsh10-astral-radiance-regirock
Regis Ancient Wisdom,Regigigas,2.0,ASR,$0.54,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272371%2Fswsh10-astral-radiance-regigigas
Regis Ancient Wisdom,Regidrago,2.0,ASR,$0.38,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272349%2Fswsh10-astral-radiance-regidrago
Regis Ancient Wisdom,Registeel,2.0,ASR,$0.48,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272708%2Fswsh10-astral-radiance-registeel
Regis Ancient Wisdom,Pikachu ex,2.0,SSP,$12.76,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F590025%2Fpokemon-sv08-surging-sparks-pikachu-ex-057-191
Regis Ancient Wisdom,Regice,2.0,ASR,$0.36,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272237%2Fswsh10-astral-radiance-regice
Regis Ancient Wisdom,Regieleki,2.0,ASR,$0.34,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272252%2Fswsh10-astral-radiance-regieleki
Regis Ancient Wisdom,Radiant Greninja,1.0,ASR,$1.20,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272246%2Fswsh10-astral-radiance-radiant-greninja
Regis Ancient Wisdom,Squawkabilly ex,1.0,PAL,$0.90,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497590%2Fpokemon-sv02-paldea-evolved-squawkabilly-ex
Regis Ancient Wisdom,Iron Bundle,1.0,PAR,$0.14,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523666%2Fpokemon-sv04-paradox-rift-iron-bundle
Regis Ancient Wisdom,Nest Ball,4.0,SVI,$1.28,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488087%2Fsv01-scarlet-and-violet-base-set-nest-ball-181-198
Regis Ancient Wisdom,Area Zero Underdepths,4.0,SCR,$0.48,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567384%2Fpokemon-sv07-stellar-crown-area-zero-underdepths-131-142
Regis Ancient Wisdom,Ciphermaniac's Codebreaking,3.0,TEF,$0.36,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542660%2Fpokemon-sv05-temporal-forces-ciphermaniacs-codebreaking-145-162
Regis Ancient Wisdom,Switch Cart,3.0,ASR,$0.93,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272406%2Fswsh10-astral-radiance-switch-cart
Regis Ancient Wisdom,Earthen Vessel,3.0,PAR,$1.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523844%2Fpokemon-sv04-paradox-rift-earthen-vessel
