Set ID,Number,Name,Rarity,Grade,Month,Average
swsh1,90,Polteageist,Rare,normal-good,2024-06,12.5
swsh1,90,Polteageist,Rare,normal-good,2024-07,243.0
swsh1,90,Polteageist,Rare,normal-good,2024-08,210.0
swsh1,90,Polteageist,Rare,reverse-good,2022-12,213.67
swsh1,90,Polteageist,Rare,reverse-good,2023-01,141.25
swsh1,90,Polteageist,Rare,reverse-good,2023-02,24.0
swsh1,90,Polteageist,Rare,reverse-good,2023-03,77.4
swsh1,90,Polteageist,Rare,reverse-good,2023-04,85.89
swsh1,90,Polteageist,Rare,reverse-good,2023-05,85.8
swsh1,90,Polteageist,Rare,reverse-good,2023-06,153.0
swsh1,90,Polteageist,Rare,reverse-good,2023-07,60.33
swsh1,90,Polteageist,Rare,reverse-good,2023-08,424.0
swsh1,90,Polteageist,Rare,reverse-good,2023-09,77.33
swsh1,90,Polteageist,Rare,reverse-good,2023-10,61.71
swsh1,90,Polteageist,Rare,reverse-good,2023-11,103.5
swsh1,90,Polteageist,Rare,reverse-good,2024-05,131.67
swsh1,90,Polteageist,Rare,reverse-good,2024-06,39.0
swsh1,90,Polteageist,Rare,reverse-good,2024-08,142.5
swsh1,90,Polteageist,Rare,reverse-good,2024-09,50.0
swsh1,90,Polteageist,Rare,reverse-nearmint,2024-05,98.0
swsh1,90,Polteageist,Rare,reverse-nearmint,2024-06,142.0
swsh1,90,Polteageist,Rare,reverse-nearmint,2024-07,92.12
swsh1,90,Polteageist,Rare,reverse-nearmint,2024-08,137.5
swsh1,90,Polteageist,Rare,reverse-nearmint,2024-09,128.75
swsh1,90,Polteageist,Rare,normal-nearmint,2024-05,13.0
swsh1,90,Polteageist,Rare,normal-nearmint,2024-06,80.88
swsh1,90,Polteageist,Rare,normal-nearmint,2024-07,95.85
swsh1,90,Polteageist,Rare,normal-nearmint,2024-08,43.2
swsh1,90,Polteageist,Rare,normal-nearmint,2024-09,197.67
swsh1,91,Indeedee V,Rare Holo V,holo-good,2022-11,124.0
swsh1,91,Indeedee V,Rare Holo V,holo-good,2022-12,244.79
swsh1,91,Indeedee V,Rare Holo V,holo-good,2023-01,93.71
swsh1,91,Indeedee V,Rare Holo V,holo-good,2023-02,152.83
swsh1,91,Indeedee V,Rare Holo V,holo-good,2023-03,172.5
swsh1,91,Indeedee V,Rare Holo V,holo-good,2023-04,141.89
swsh1,91,Indeedee V,Rare Holo V,holo-good,2023-05,127.6
swsh1,91,Indeedee V,Rare Holo V,holo-good,2023-06,103.4
swsh1,91,Indeedee V,Rare Holo V,holo-good,2023-07,148.86
swsh1,91,Indeedee V,Rare Holo V,holo-good,2023-08,206.5
swsh1,91,Indeedee V,Rare Holo V,holo-good,2023-09,91.3
swsh1,91,Indeedee V,Rare Holo V,holo-good,2023-10,107.59
swsh1,91,Indeedee V,Rare Holo V,holo-good,2023-11,105.91
swsh1,91,Indeedee V,Rare Holo V,holo-good,2024-05,172.75
swsh1,91,Indeedee V,Rare Holo V,holo-good,2024-06,68.4
swsh1,91,Indeedee V,Rare Holo V,holo-good,2024-07,138.78
swsh1,91,Indeedee V,Rare Holo V,holo-good,2024-08,61.33
swsh1,91,Indeedee V,Rare Holo V,holo-good,2024-09,91.29
swsh1,91,Indeedee V,Rare Holo V,holo-nearmint,2024-05,78.0
swsh1,91,Indeedee V,Rare Holo V,holo-nearmint,2024-06,158.45
swsh1,91,Indeedee V,Rare Holo V,holo-nearmint,2024-07,193.68
swsh1,91,Indeedee V,Rare Holo V,holo-nearmint,2024-08,179.24
swsh1,91,Indeedee V,Rare Holo V,holo-nearmint,2024-09,211.5
swsh1,91,Indeedee V,Rare Holo V,holo-played,2024-06,66.0
swsh1,91,Indeedee V,Rare Holo V,holo-poor,2024-06,242.0
swsh1,92,Diglett,Common,normal-good,2022-12,29.12
swsh1,92,Diglett,Common,normal-good,2023-01,3.5
swsh1,92,Diglett,Common,normal-good,2023-02,4.33
swsh1,92,Diglett,Common,normal-good,2023-03,92.91
swsh1,92,Diglett,Common,normal-good,2023-04,38.62
swsh1,92,Diglett,Common,normal-good,2023-05,113.9
swsh1,92,Diglett,Common,normal-good,2023-06,54.0
swsh1,92,Diglett,Common,normal-good,2023-07,5.0
swsh1,92,Diglett,Common,normal-good,2023-08,189.0
swsh1,92,Diglett,Common,normal-good,2023-09,102.5
swsh1,92,Diglett,Common,normal-good,2023-10,37.29
swsh1,92,Diglett,Common,normal-good,2023-11,37.33
swsh1,92,Diglett,Common,normal-good,2024-05,56.67
swsh1,92,Diglett,Common,normal-good,2024-06,3.0
swsh1,92,Diglett,Common,normal-good,2024-07,2.5
swsh1,92,Diglett,Common,normal-good,2024-08,3.0
swsh1,92,Diglett,Common,normal-good,2024-09,36.33
swsh1,92,Diglett,Common,reverse-good,2022-12,43.5
swsh1,92,Diglett,Common,reverse-good,2023-01,18.5
swsh1,92,Diglett,Common,reverse-good,2023-03,63.25
swsh1,92,Diglett,Common,reverse-good,2023-04,29.38
swsh1,92,Diglett,Common,reverse-good,2023-05,15.0
swsh1,92,Diglett,Common,reverse-good,2023-06,107.0
swsh1,92,Diglett,Common,reverse-good,2023-07,53.33
swsh1,92,Diglett,Common,reverse-good,2023-08,399.0
swsh1,92,Diglett,Common,reverse-good,2023-09,18.0
swsh1,92,Diglett,Common,reverse-good,2023-10,10.0
swsh1,92,Diglett,Common,reverse-good,2023-11,37.5
swsh1,92,Diglett,Common,reverse-good,2024-05,105.0
swsh1,92,Diglett,Common,reverse-good,2024-06,15.0
swsh1,92,Diglett,Common,reverse-good,2024-07,125.0
swsh1,92,Diglett,Common,reverse-good,2024-08,97.0
swsh1,92,Diglett,Common,normal-nearmint,2024-05,190.67
swsh1,92,Diglett,Common,normal-nearmint,2024-06,32.3
swsh1,92,Diglett,Common,normal-nearmint,2024-07,51.64
swsh1,92,Diglett,Common,normal-nearmint,2024-08,33.67
swsh1,92,Diglett,Common,normal-nearmint,2024-09,91.8
swsh1,92,Diglett,Common,reverse-nearmint,2024-06,16.8
swsh1,92,Diglett,Common,reverse-nearmint,2024-07,51.43
swsh1,92,Diglett,Common,reverse-nearmint,2024-08,32.6
swsh1,92,Diglett,Common,reverse-nearmint,2024-09,96.0
swsh1,93,Dugtrio,Uncommon,normal-good,2022-12,16.4
swsh1,93,Dugtrio,Uncommon,normal-good,2023-01,49.0
swsh1,93,Dugtrio,Uncommon,normal-good,2023-02,13.8
swsh1,93,Dugtrio,Uncommon,normal-good,2023-03,38.27
swsh1,93,Dugtrio,Uncommon,normal-good,2023-04,81.43
swsh1,93,Dugtrio,Uncommon,normal-good,2023-05,39.1
swsh1,93,Dugtrio,Uncommon,normal-good,2023-06,62.4
swsh1,93,Dugtrio,Uncommon,normal-good,2023-07,30.0
swsh1,93,Dugtrio,Uncommon,normal-good,2023-08,5.0
swsh1,93,Dugtrio,Uncommon,normal-good,2023-09,54.5
swsh1,93,Dugtrio,Uncommon,normal-good,2023-10,45.4
swsh1,93,Dugtrio,Uncommon,normal-good,2023-11,82.38
swsh1,93,Dugtrio,Uncommon,normal-good,2024-05,65.8
swsh1,93,Dugtrio,Uncommon,normal-good,2024-06,85.67
swsh1,93,Dugtrio,Uncommon,normal-good,2024-07,3.0
swsh1,93,Dugtrio,Uncommon,normal-good,2024-08,34.5
swsh1,93,Dugtrio,Uncommon,reverse-good,2022-12,66.0
swsh1,93,Dugtrio,Uncommon,reverse-good,2023-01,77.67
swsh1,93,Dugtrio,Uncommon,reverse-good,2023-02,124.0
swsh1,93,Dugtrio,Uncommon,reverse-good,2023-03,57.0
swsh1,93,Dugtrio,Uncommon,reverse-good,2023-04,77.78
swsh1,93,Dugtrio,Uncommon,reverse-good,2023-05,84.0
swsh1,93,Dugtrio,Uncommon,reverse-good,2023-06,31.5
swsh1,93,Dugtrio,Uncommon,reverse-good,2023-07,135.0
swsh1,93,Dugtrio,Uncommon,reverse-good,2023-08,424.0
swsh1,93,Dugtrio,Uncommon,reverse-good,2023-09,64.33
swsh1,93,Dugtrio,Uncommon,reverse-good,2023-10,172.25
swsh1,93,Dugtrio,Uncommon,reverse-good,2024-05,219.0
swsh1,93,Dugtrio,Uncommon,reverse-good,2024-07,241.0
swsh1,93,Dugtrio,Uncommon,reverse-good,2024-08,597.75
swsh1,93,Dugtrio,Uncommon,reverse-good,2024-09,519.0
swsh1,93,Dugtrio,Uncommon,reverse-nearmint,2024-05,183.0
swsh1,93,Dugtrio,Uncommon,reverse-nearmint,2024-06,127.5
swsh1,93,Dugtrio,Uncommon,reverse-nearmint,2024-07,231.33
swsh1,93,Dugtrio,Uncommon,reverse-nearmint,2024-08,88.67
swsh1,93,Dugtrio,Uncommon,reverse-nearmint,2024-09,99.25
swsh1,93,Dugtrio,Uncommon,normal-nearmint,2024-05,24.0
swsh1,93,Dugtrio,Uncommon,normal-nearmint,2024-06,95.56
swsh1,93,Dugtrio,Uncommon,normal-nearmint,2024-07,27.0
swsh1,93,Dugtrio,Uncommon,normal-nearmint,2024-08,85.33
swsh1,93,Dugtrio,Uncommon,normal-nearmint,2024-09,132.5
swsh1,93,Dugtrio,Uncommon,normal-played,2024-05,501.0
swsh1,94,Hitmonlee,Uncommon,normal-good,2022-12,56.58
swsh1,94,Hitmonlee,Uncommon,normal-good,2023-01,61.5
swsh1,94,Hitmonlee,Uncommon,normal-good,2023-02,87.0
swsh1,94,Hitmonlee,Uncommon,normal-good,2023-03,33.0
swsh1,94,Hitmonlee,Uncommon,normal-good,2023-04,53.47
swsh1,94,Hitmonlee,Uncommon,normal-good,2023-05,103.29
swsh1,94,Hitmonlee,Uncommon,normal-good,2023-06,36.0
swsh1,94,Hitmonlee,Uncommon,normal-good,2023-07,10.5
swsh1,94,Hitmonlee,Uncommon,normal-good,2023-08,60.5
swsh1,94,Hitmonlee,Uncommon,normal-good,2023-09,110.0
swsh1,94,Hitmonlee,Uncommon,normal-good,2023-10,90.2
swsh1,94,Hitmonlee,Uncommon,normal-good,2023-11,41.75
swsh1,94,Hitmonlee,Uncommon,normal-good,2024-05,53.6
swsh1,94,Hitmonlee,Uncommon,normal-good,2024-06,61.0
swsh1,94,Hitmonlee,Uncommon,normal-good,2024-07,168.67
swsh1,94,Hitmonlee,Uncommon,normal-good,2024-08,136.17
swsh1,94,Hitmonlee,Uncommon,normal-good,2024-09,281.0
swsh1,94,Hitmonlee,Uncommon,reverse-good,2022-12,179.0
swsh1,94,Hitmonlee,Uncommon,reverse-good,2023-01,134.0
swsh1,94,Hitmonlee,Uncommon,reverse-good,2023-02,135.0
swsh1,94,Hitmonlee,Uncommon,reverse-good,2023-03,276.33
swsh1,94,Hitmonlee,Uncommon,reverse-good,2023-04,120.5
swsh1,94,Hitmonlee,Uncommon,reverse-good,2023-05,146.29
swsh1,94,Hitmonlee,Uncommon,reverse-good,2023-07,129.67
swsh1,94,Hitmonlee,Uncommon,reverse-good,2023-08,424.0
swsh1,94,Hitmonlee,Uncommon,reverse-good,2023-09,108.0
swsh1,94,Hitmonlee,Uncommon,reverse-good,2023-10,319.25
swsh1,94,Hitmonlee,Uncommon,reverse-good,2023-11,546.0
swsh1,94,Hitmonlee,Uncommon,reverse-good,2024-05,146.0
swsh1,94,Hitmonlee,Uncommon,reverse-good,2024-07,156.0
swsh1,94,Hitmonlee,Uncommon,reverse-good,2024-08,42.0
swsh1,94,Hitmonlee,Uncommon,reverse-good,2024-09,172.0
swsh1,94,Hitmonlee,Uncommon,reverse-nearmint,2024-05,56.0
swsh1,94,Hitmonlee,Uncommon,reverse-nearmint,2024-06,154.17
swsh1,94,Hitmonlee,Uncommon,reverse-nearmint,2024-07,237.38
swsh1,94,Hitmonlee,Uncommon,reverse-nearmint,2024-08,81.11
swsh1,94,Hitmonlee,Uncommon,reverse-nearmint,2024-09,85.2
swsh1,94,Hitmonlee,Uncommon,normal-nearmint,2024-05,33.0
swsh1,94,Hitmonlee,Uncommon,normal-nearmint,2024-06,56.41
swsh1,94,Hitmonlee,Uncommon,normal-nearmint,2024-07,97.18
swsh1,94,Hitmonlee,Uncommon,normal-nearmint,2024-08,59.41
swsh1,94,Hitmonlee,Uncommon,normal-nearmint,2024-09,114.75
swsh1,94,Hitmonlee,Uncommon,normal-played,2024-05,506.0
swsh1,94,Hitmonlee,Uncommon,normal-played,2024-06,8.5
swsh1,95,Hitmonchan,Uncommon,normal-good,2022-12,52.56
swsh1,95,Hitmonchan,Uncommon,normal-good,2023-01,14.5
swsh1,95,Hitmonchan,Uncommon,normal-good,2023-02,47.5
swsh1,95,Hitmonchan,Uncommon,normal-good,2023-03,39.44
swsh1,95,Hitmonchan,Uncommon,normal-good,2023-04,68.0
swsh1,95,Hitmonchan,Uncommon,normal-good,2023-05,117.88
swsh1,95,Hitmonchan,Uncommon,normal-good,2023-06,50.6
swsh1,95,Hitmonchan,Uncommon,normal-good,2023-07,20.0
swsh1,95,Hitmonchan,Uncommon,normal-good,2023-08,177.67
swsh1,95,Hitmonchan,Uncommon,normal-good,2023-09,48.5
swsh1,95,Hitmonchan,Uncommon,normal-good,2023-10,74.38
swsh1,95,Hitmonchan,Uncommon,normal-good,2023-11,88.83
swsh1,95,Hitmonchan,Uncommon,normal-good,2024-05,107.6
swsh1,95,Hitmonchan,Uncommon,normal-good,2024-06,44.33
swsh1,95,Hitmonchan,Uncommon,normal-good,2024-07,6.5
swsh1,95,Hitmonchan,Uncommon,normal-good,2024-08,26.7
swsh1,95,Hitmonchan,Uncommon,normal-good,2024-09,112.0
swsh1,95,Hitmonchan,Uncommon,reverse-good,2022-12,195.2
swsh1,95,Hitmonchan,Uncommon,reverse-good,2023-01,96.67
swsh1,95,Hitmonchan,Uncommon,reverse-good,2023-02,147.0
swsh1,95,Hitmonchan,Uncommon,reverse-good,2023-03,72.17
swsh1,95,Hitmonchan,Uncommon,reverse-good,2023-04,69.29
swsh1,95,Hitmonchan,Uncommon,reverse-good,2023-05,119.0
swsh1,95,Hitmonchan,Uncommon,reverse-good,2023-06,34.5
swsh1,95,Hitmonchan,Uncommon,reverse-good,2023-07,142.75
swsh1,95,Hitmonchan,Uncommon,reverse-good,2023-08,399.0
swsh1,95,Hitmonchan,Uncommon,reverse-good,2023-09,135.5
swsh1,95,Hitmonchan,Uncommon,reverse-good,2023-10,89.5
swsh1,95,Hitmonchan,Uncommon,reverse-good,2023-11,207.0
swsh1,95,Hitmonchan,Uncommon,reverse-good,2024-05,127.0
swsh1,95,Hitmonchan,Uncommon,reverse-good,2024-08,175.0
swsh1,95,Hitmonchan,Uncommon,reverse-good,2024-09,95.0
swsh1,95,Hitmonchan,Uncommon,normal-nearmint,2024-05,48.0
swsh1,95,Hitmonchan,Uncommon,normal-nearmint,2024-06,131.55
swsh1,95,Hitmonchan,Uncommon,normal-nearmint,2024-07,71.7
swsh1,95,Hitmonchan,Uncommon,normal-nearmint,2024-08,35.27
swsh1,95,Hitmonchan,Uncommon,normal-nearmint,2024-09,103.1
swsh1,95,Hitmonchan,Uncommon,reverse-nearmint,2024-05,122.0
swsh1,95,Hitmonchan,Uncommon,reverse-nearmint,2024-06,76.0
swsh1,95,Hitmonchan,Uncommon,reverse-nearmint,2024-07,141.0
swsh1,95,Hitmonchan,Uncommon,reverse-nearmint,2024-08,68.3
swsh1,95,Hitmonchan,Uncommon,reverse-nearmint,2024-09,116.11
swsh1,95,Hitmonchan,Uncommon,reverse-played,2024-09,30.0
swsh1,96,Rhyhorn,Common,normal-good,2022-12,104.67
swsh1,96,Rhyhorn,Common,normal-good,2023-01,21.75
swsh1,96,Rhyhorn,Common,normal-good,2023-02,4.5
swsh1,96,Rhyhorn,Common,normal-good,2023-03,68.2
swsh1,96,Rhyhorn,Common,normal-good,2023-04,61.64
swsh1,96,Rhyhorn,Common,normal-good,2023-05,191.25
swsh1,96,Rhyhorn,Common,normal-good,2023-06,4.5
swsh1,96,Rhyhorn,Common,normal-good,2023-08,77.0
swsh1,96,Rhyhorn,Common,normal-good,2023-09,69.0
swsh1,96,Rhyhorn,Common,normal-good,2023-10,74.44
swsh1,96,Rhyhorn,Common,normal-good,2023-11,55.25
swsh1,96,Rhyhorn,Common,normal-good,2024-05,120.0
swsh1,96,Rhyhorn,Common,normal-good,2024-06,91.0
swsh1,96,Rhyhorn,Common,normal-good,2024-07,2.33
swsh1,96,Rhyhorn,Common,normal-good,2024-08,27.75
swsh1,96,Rhyhorn,Common,reverse-good,2022-12,125.25
swsh1,96,Rhyhorn,Common,reverse-good,2023-01,18.33
swsh1,96,Rhyhorn,Common,reverse-good,2023-03,81.67
swsh1,96,Rhyhorn,Common,reverse-good,2023-04,25.38
swsh1,96,Rhyhorn,Common,reverse-good,2023-05,36.43
swsh1,96,Rhyhorn,Common,reverse-good,2023-06,10.0
swsh1,96,Rhyhorn,Common,reverse-good,2023-07,18.75
swsh1,96,Rhyhorn,Common,reverse-good,2023-09,48.67
swsh1,96,Rhyhorn,Common,reverse-good,2023-10,62.5
swsh1,96,Rhyhorn,Common,reverse-good,2023-11,29.67
swsh1,96,Rhyhorn,Common,reverse-good,2024-05,144.0
swsh1,96,Rhyhorn,Common,reverse-good,2024-07,451.0
swsh1,96,Rhyhorn,Common,reverse-good,2024-08,142.0
swsh1,96,Rhyhorn,Common,reverse-nearmint,2024-05,52.0
swsh1,96,Rhyhorn,Common,reverse-nearmint,2024-06,104.0
swsh1,96,Rhyhorn,Common,reverse-nearmint,2024-07,72.67
swsh1,96,Rhyhorn,Common,reverse-nearmint,2024-08,79.75
swsh1,96,Rhyhorn,Common,reverse-nearmint,2024-09,84.17
swsh1,96,Rhyhorn,Common,normal-nearmint,2024-05,47.5
swsh1,96,Rhyhorn,Common,normal-nearmint,2024-06,16.18
swsh1,96,Rhyhorn,Common,normal-nearmint,2024-07,131.43
swsh1,96,Rhyhorn,Common,normal-nearmint,2024-08,110.6
swsh1,96,Rhyhorn,Common,normal-nearmint,2024-09,239.82
swsh1,97,Rhyhorn,Common,normal-good,2022-12,61.7
swsh1,97,Rhyhorn,Common,normal-good,2023-01,22.25
swsh1,97,Rhyhorn,Common,normal-good,2023-02,102.67
swsh1,97,Rhyhorn,Common,normal-good,2023-03,96.0
swsh1,97,Rhyhorn,Common,normal-good,2023-04,92.3
swsh1,97,Rhyhorn,Common,normal-good,2023-05,43.0
swsh1,97,Rhyhorn,Common,normal-good,2023-06,5.0
swsh1,97,Rhyhorn,Common,normal-good,2023-07,4.0
swsh1,97,Rhyhorn,Common,normal-good,2023-08,41.0
swsh1,97,Rhyhorn,Common,normal-good,2023-09,53.75
swsh1,97,Rhyhorn,Common,normal-good,2023-10,23.9
swsh1,97,Rhyhorn,Common,normal-good,2023-11,94.2
swsh1,97,Rhyhorn,Common,normal-good,2024-05,139.67
swsh1,97,Rhyhorn,Common,normal-good,2024-06,6.0
swsh1,97,Rhyhorn,Common,normal-good,2024-07,44.67
swsh1,97,Rhyhorn,Common,normal-good,2024-08,202.67
swsh1,97,Rhyhorn,Common,reverse-good,2022-12,222.33
swsh1,97,Rhyhorn,Common,reverse-good,2023-01,20.0
swsh1,97,Rhyhorn,Common,reverse-good,2023-03,67.0
swsh1,97,Rhyhorn,Common,reverse-good,2023-04,40.2
swsh1,97,Rhyhorn,Common,reverse-good,2023-05,56.4
swsh1,97,Rhyhorn,Common,reverse-good,2023-07,65.5
swsh1,97,Rhyhorn,Common,reverse-good,2023-08,399.0
swsh1,97,Rhyhorn,Common,reverse-good,2023-09,53.33
swsh1,97,Rhyhorn,Common,reverse-good,2023-10,25.0
swsh1,97,Rhyhorn,Common,reverse-good,2023-11,17.67
swsh1,97,Rhyhorn,Common,reverse-good,2024-05,17.5
swsh1,97,Rhyhorn,Common,reverse-good,2024-07,171.5
swsh1,97,Rhyhorn,Common,reverse-good,2024-08,236.0
swsh1,97,Rhyhorn,Common,reverse-good,2024-09,509.0
swsh1,97,Rhyhorn,Common,reverse-nearmint,2024-05,50.5
swsh1,97,Rhyhorn,Common,reverse-nearmint,2024-06,92.57
swsh1,97,Rhyhorn,Common,reverse-nearmint,2024-07,105.6
swsh1,97,Rhyhorn,Common,reverse-nearmint,2024-08,87.6
swsh1,97,Rhyhorn,Common,reverse-nearmint,2024-09,77.0
swsh1,97,Rhyhorn,Common,normal-nearmint,2024-05,138.5
swsh1,97,Rhyhorn,Common,normal-nearmint,2024-06,23.38
swsh1,97,Rhyhorn,Common,normal-nearmint,2024-07,191.2
swsh1,97,Rhyhorn,Common,normal-nearmint,2024-08,111.5
swsh1,97,Rhyhorn,Common,normal-nearmint,2024-09,78.4
swsh1,97,Rhyhorn,Common,normal-played,2024-05,502.0
swsh1,97,Rhyhorn,Common,normal-played,2024-09,130.0
swsh1,98,Rhydon,Uncommon,normal-good,2022-12,29.38
swsh1,98,Rhydon,Uncommon,normal-good,2023-01,9.33
swsh1,98,Rhydon,Uncommon,normal-good,2023-02,107.0
swsh1,98,Rhydon,Uncommon,normal-good,2023-03,26.3
swsh1,98,Rhydon,Uncommon,normal-good,2023-04,52.4
swsh1,98,Rhydon,Uncommon,normal-good,2023-05,29.75
swsh1,98,Rhydon,Uncommon,normal-good,2023-06,31.5
swsh1,98,Rhydon,Uncommon,normal-good,2023-07,7.33
swsh1,98,Rhydon,Uncommon,normal-good,2023-08,263.0
swsh1,98,Rhydon,Uncommon,normal-good,2023-09,54.75
swsh1,98,Rhydon,Uncommon,normal-good,2023-10,49.43
swsh1,98,Rhydon,Uncommon,normal-good,2023-11,99.0
swsh1,98,Rhydon,Uncommon,normal-good,2024-05,37.33
swsh1,98,Rhydon,Uncommon,normal-good,2024-06,65.75
swsh1,98,Rhydon,Uncommon,normal-good,2024-07,5.0
swsh1,98,Rhydon,Uncommon,normal-good,2024-08,66.33
swsh1,98,Rhydon,Uncommon,normal-good,2024-09,40.0
swsh1,98,Rhydon,Uncommon,reverse-good,2022-12,122.0
swsh1,98,Rhydon,Uncommon,reverse-good,2023-01,124.0
swsh1,98,Rhydon,Uncommon,reverse-good,2023-03,76.6
swsh1,98,Rhydon,Uncommon,reverse-good,2023-04,104.91
swsh1,98,Rhydon,Uncommon,reverse-good,2023-05,85.5
swsh1,98,Rhydon,Uncommon,reverse-good,2023-06,31.0
swsh1,98,Rhydon,Uncommon,reverse-good,2023-07,69.5
swsh1,98,Rhydon,Uncommon,reverse-good,2023-08,399.0
swsh1,98,Rhydon,Uncommon,reverse-good,2023-09,71.2
swsh1,98,Rhydon,Uncommon,reverse-good,2023-10,49.0
swsh1,98,Rhydon,Uncommon,reverse-good,2023-11,113.67
swsh1,98,Rhydon,Uncommon,reverse-good,2024-05,131.33
swsh1,98,Rhydon,Uncommon,reverse-good,2024-06,434.0
swsh1,98,Rhydon,Uncommon,reverse-good,2024-07,153.0
swsh1,98,Rhydon,Uncommon,reverse-good,2024-08,50.0
swsh1,98,Rhydon,Uncommon,reverse-good,2024-09,521.0
swsh1,98,Rhydon,Uncommon,reverse-nearmint,2024-05,54.0
swsh1,98,Rhydon,Uncommon,reverse-nearmint,2024-06,106.6
swsh1,98,Rhydon,Uncommon,reverse-nearmint,2024-07,342.6
swsh1,98,Rhydon,Uncommon,reverse-nearmint,2024-08,65.25
swsh1,98,Rhydon,Uncommon,reverse-nearmint,2024-09,102.0
swsh1,98,Rhydon,Uncommon,normal-nearmint,2024-05,76.25
swsh1,98,Rhydon,Uncommon,normal-nearmint,2024-06,70.2
swsh1,98,Rhydon,Uncommon,normal-nearmint,2024-07,220.67
swsh1,98,Rhydon,Uncommon,normal-nearmint,2024-08,118.8
swsh1,98,Rhydon,Uncommon,normal-nearmint,2024-09,201.83
swsh1,98,Rhydon,Uncommon,normal-played,2024-05,501.0
swsh1,98,Rhydon,Uncommon,normal-played,2024-08,129.0
swsh1,99,Rhyperior,Rare Holo,holo-good,2022-12,53.92
swsh1,99,Rhyperior,Rare Holo,holo-good,2023-01,63.0
swsh1,99,Rhyperior,Rare Holo,holo-good,2023-02,66.67
swsh1,99,Rhyperior,Rare Holo,holo-good,2023-03,48.91
swsh1,99,Rhyperior,Rare Holo,holo-good,2023-04,107.77
swsh1,99,Rhyperior,Rare Holo,holo-good,2023-05,89.36
swsh1,99,Rhyperior,Rare Holo,holo-good,2023-06,91.0
swsh1,99,Rhyperior,Rare Holo,holo-good,2023-07,22.5
swsh1,99,Rhyperior,Rare Holo,holo-good,2023-08,32.0
swsh1,99,Rhyperior,Rare Holo,holo-good,2023-09,52.71
swsh1,99,Rhyperior,Rare Holo,holo-good,2023-10,36.5
swsh1,99,Rhyperior,Rare Holo,holo-good,2023-11,71.5
swsh1,99,Rhyperior,Rare Holo,holo-good,2024-05,79.0
swsh1,99,Rhyperior,Rare Holo,holo-good,2024-06,29.25
swsh1,99,Rhyperior,Rare Holo,holo-good,2024-07,38.6
swsh1,99,Rhyperior,Rare Holo,holo-good,2024-08,37.11
swsh1,99,Rhyperior,Rare Holo,holo-good,2024-09,68.0
swsh1,99,Rhyperior,Rare Holo,reverse-good,2022-12,141.75
swsh1,99,Rhyperior,Rare Holo,reverse-good,2023-01,96.5
swsh1,99,Rhyperior,Rare Holo,reverse-good,2023-02,119.0
swsh1,99,Rhyperior,Rare Holo,reverse-good,2023-03,60.71
swsh1,99,Rhyperior,Rare Holo,reverse-good,2023-04,81.9
swsh1,99,Rhyperior,Rare Holo,reverse-good,2023-05,169.67
swsh1,99,Rhyperior,Rare Holo,reverse-good,2023-06,46.0
swsh1,99,Rhyperior,Rare Holo,reverse-good,2023-07,50.5
swsh1,99,Rhyperior,Rare Holo,reverse-good,2023-08,174.67
swsh1,99,Rhyperior,Rare Holo,reverse-good,2023-09,42.67
swsh1,99,Rhyperior,Rare Holo,reverse-good,2023-10,75.0
swsh1,99,Rhyperior,Rare Holo,reverse-good,2023-11,52.4
swsh1,99,Rhyperior,Rare Holo,reverse-good,2024-05,39.0
swsh1,99,Rhyperior,Rare Holo,reverse-good,2024-07,536.0
swsh1,99,Rhyperior,Rare Holo,reverse-good,2024-08,93.0
swsh1,99,Rhyperior,Rare Holo,reverse-good,2024-09,527.0
swsh1,99,Rhyperior,Rare Holo,reverse-nearmint,2024-05,95.5
swsh1,99,Rhyperior,Rare Holo,reverse-nearmint,2024-06,59.71
swsh1,99,Rhyperior,Rare Holo,reverse-nearmint,2024-07,173.4
swsh1,99,Rhyperior,Rare Holo,reverse-nearmint,2024-08,122.0
swsh1,99,Rhyperior,Rare Holo,reverse-nearmint,2024-09,153.67
swsh1,99,Rhyperior,Rare Holo,holo-nearmint,2024-05,129.0
swsh1,99,Rhyperior,Rare Holo,holo-nearmint,2024-06,56.55
swsh1,99,Rhyperior,Rare Holo,holo-nearmint,2024-07,130.67
swsh1,99,Rhyperior,Rare Holo,holo-nearmint,2024-08,75.57
swsh1,99,Rhyperior,Rare Holo,holo-nearmint,2024-09,74.0
swsh2,1,Caterpie,Common,normal-good,2022-12,20.9
swsh2,1,Caterpie,Common,normal-good,2023-01,165.25
swsh2,1,Caterpie,Common,normal-good,2023-02,174.67
swsh2,1,Caterpie,Common,normal-good,2023-03,80.43
swsh2,1,Caterpie,Common,normal-good,2023-04,82.17
swsh2,1,Caterpie,Common,normal-good,2023-05,47.25
swsh2,1,Caterpie,Common,normal-good,2023-06,14.5
swsh2,1,Caterpie,Common,normal-good,2023-07,67.5
swsh2,1,Caterpie,Common,normal-good,2023-08,79.0
swsh2,1,Caterpie,Common,normal-good,2023-09,57.5
swsh2,1,Caterpie,Common,normal-good,2023-10,146.0
swsh2,1,Caterpie,Common,normal-good,2023-11,82.38
swsh2,1,Caterpie,Common,normal-good,2024-05,109.5
swsh2,1,Caterpie,Common,normal-good,2024-06,5.0
swsh2,1,Caterpie,Common,normal-good,2024-07,133.33
swsh2,1,Caterpie,Common,normal-good,2024-08,55.4
